"class","identity","core.name","core.description"
"com.ldm.custom.swaggerapiv2.Response","Google_Abusive_Experience_Report/violatingSites/_GET___v1_violatingSites/200","200","Successful response"
"com.ldm.custom.swaggerapiv2.Response","Google_Abusive_Experience_Report/sites/_GET___v1__name_/200","200","Successful response"
